1,1,6,39.71715927,-84.14300537
1,2,7,39.71715927,-84.14300537
1,2,12,39.71637726,-84.14378357
1,2,17,39.71559143,-84.1445694
1,2,22,39.71480942,-84.14535522
1,2,27,39.7140274,-84.14613342
3,2,27,39.72182083,-84.13834381
1,2,32,39.71324158,-84.14691925
3,2,32,39.72259521,-84.13756561
1,2,37,39.71245956,-84.14770508
3,2,37,39.7233696,-84.13679504
3,2,42,39.72414398,-84.13601685
3,2,47,39.72491837,-84.13524628
3,2,52,39.72569275,-84.13446808
3,2,57,39.72647095,-84.13368988
3,2,62,39.72724533,-84.13291931
3,2,67,39.72801971,-84.13214111
3,2,72,39.7287941,-84.13137054
2,2,77,39.72890091,-84.13126373
3,2,77,39.72956848,-84.13059235
2,2,82,39.72962952,-84.13053131
3,2,82,39.73034286,-84.12981415
2,2,87,39.73036194,-84.12979889
3,2,87,39.73112106,-84.12904358
2,2,92,39.73109055,-84.12906647
3,2,92,39.73189545,-84.12826538
2,2,97,39.73182297,-84.12834167
3,2,97,39.73266983,-84.12749481
2,2,102,39.73255157,-84.12760925
3,2,102,39.73344421,-84.12671661
2,2,107,39.733284,-84.12687683
3,2,107,39.7342186,-84.12593842
2,2,112,39.7340126,-84.12614441
3,2,112,39.73499298,-84.12516785
3,2,117,39.73577118,-84.12438965
2,2,122,39.73547363,-84.12468719
3,2,122,39.73654556,-84.12361908
2,2,127,39.73620605,-84.12395477
3,2,127,39.73731995,-84.12284088
2,1,131,39.73693466,-84.12322998
2,2,132,39.73693466,-84.12322998
3,2,132,39.73809433,-84.12207031
2,2,137,39.73766708,-84.12249756
3,2,137,39.73886871,-84.12129211
2,1,141,39.73839569,-84.12176514
2,2,142,39.73839569,-84.12176514
3,2,142,39.73964691,-84.12051392
2,1,146,39.73912811,-84.12103271
2,2,147,39.73912811,-84.12103271
3,2,147,39.7404213,-84.11974335
2,1,151,39.73985672,-84.12030792
2,2,152,39.73985672,-84.12030792
3,2,152,39.74119568,-84.11896515
2,1,156,39.74058914,-84.1195755
2,2,157,39.74058914,-84.1195755
3,2,157,39.74197006,-84.11819458
2,1,161,39.74131775,-84.11884308
2,2,162,39.74131775,-84.11884308
3,2,162,39.74274445,-84.11741638
2,1,166,39.74205017,-84.11811066
2,2,167,39.74205017,-84.11811066
3,2,167,39.74351883,-84.11663818
2,1,171,39.74277878,-84.11738586
3,2,172,39.74429703,-84.11586761
2,1,176,39.7435112,-84.11665344
3,2,177,39.74507141,-84.11508942
2,1,181,39.74423981,-84.11592102
2,2,182,39.74423981,-84.11592102
3,2,182,39.74584579,-84.11431885
2,1,186,39.74497223,-84.1151886
3,2,187,39.74662018,-84.11354065
2,1,191,39.74570084,-84.11446381
3,2,192,39.74739456,-84.11277008
2,1,196,39.74643326,-84.11373138
3,2,197,39.74816895,-84.11199188
2,1,201,39.74716187,-84.11299896
3,2,202,39.74894714,-84.11121368
2,1,206,39.74789429,-84.11226654
3,2,207,39.74972153,-84.11044312
2,1,211,39.74862289,-84.11154175
3,2,212,39.75049591,-84.10966492
2,1,216,39.7493515,-84.11080933
3,2,217,39.75127029,-84.10889435
2,1,221,39.75008392,-84.1100769
3,2,222,39.75204468,-84.10811615
2,1,226,39.75081253,-84.10934448
3,2,227,39.75281906,-84.10733795
2,1,231,39.75154495,-84.10861969
3,2,232,39.75359726,-84.10656738
2,1,236,39.75227356,-84.10788727
3,2,237,39.75437164,-84.10578918
2,1,241,39.75300598,-84.10715485
3,2,242,39.75514603,-84.10501862
2,1,246,39.75373459,-84.10642242
3,2,247,39.75592041,-84.10424042
2,1,251,39.75446701,-84.10569763
3,2,252,39.75669479,-84.10346222
2,1,256,39.75519562,-84.10496521
3,2,257,39.75746918,-84.10269165
2,1,261,39.75592804,-84.10423279
3,2,262,39.75824738,-84.10191345
2,1,266,39.75665665,-84.10350037
3,2,267,39.75902176,-84.10114288
2,1,271,39.75738907,-84.10277557
3,2,272,39.75979614,-84.10036469
2,1,276,39.75811768,-84.10204315
3,2,277,39.76057053,-84.09959412
2,1,281,39.7588501,-84.10131073
3,2,282,39.76134491,-84.09881592
2,1,286,39.7595787,-84.10058594
3,2,287,39.76212311,-84.09803772
2,1,291,39.76031113,-84.09985352
3,2,292,39.76289749,-84.09726715
2,1,296,39.76103973,-84.09912109
3,2,297,39.76367188,-84.09648895
2,1,301,39.76177216,-84.09838867
3,2,302,39.76444626,-84.09571838
2,1,306,39.76250076,-84.09766388
3,2,307,39.76522064,-84.09494019
2,1,311,39.76323318,-84.09693146
3,2,312,39.76599503,-84.09416199
2,1,316,39.76396179,-84.09619904
3,2,317,39.76677322,-84.09339142
2,1,321,39.76469421,-84.09546661
3,1,321,39.76754761,-84.09261322
3,2,322,39.76754761,-84.09261322
2,1,326,39.76542282,-84.09474182
3,2,327,39.76832199,-84.09184265
2,1,331,39.76615524,-84.0940094
3,1,331,39.76909637,-84.09106445
3,2,332,39.76909637,-84.09106445
2,1,336,39.76688385,-84.09327698
3,1,336,39.76987076,-84.09029388
3,2,337,39.76987076,-84.09029388
2,1,341,39.76761627,-84.09254456
3,2,342,39.77064514,-84.08951569
2,1,346,39.76834488,-84.09181976
3,1,346,39.77142334,-84.08873749
3,2,347,39.77142334,-84.08873749
